class_index,class_name,source_train,classifier_train,classifier_val,detector_train,detector_calibration,official_val
1307,07036_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tanacetum_parthenium,300,255,10,30,5,10
1308,07037_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tanacetum_vulgare,300,255,10,30,5,10
1309,07038_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Taraxacum_erythrospermum,300,255,10,30,5,10
1310,07039_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Taraxacum_officinale,300,255,10,30,5,10
1311,07040_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tarchonanthus_littoralis,158,113,10,30,5,10
1312,07041_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tetraneuris_linearifolia,165,120,10,30,5,10
1313,07042_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tetraneuris_scaposa,300,255,10,30,5,10
1314,07043_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Thelesperma_filifolium,300,255,10,30,5,10
1315,07044_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Thelesperma_megapotamicum,177,132,10,30,5,10
1316,07045_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Thymophylla_pentachaeta,300,255,10,30,5,10
1317,07046_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tithonia_diversifolia,190,145,10,30,5,10
1318,07047_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tithonia_tubaeformis,292,247,10,30,5,10
1319,07048_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tragopogon_dubius,300,255,10,30,5,10
1320,07049_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tragopogon_porrifolius,300,255,10,30,5,10
1321,07050_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tragopogon_pratensis,300,255,10,30,5,10
1322,07051_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Trichoptilium_incisum,176,131,10,30,5,10
1323,07052_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tridax_procumbens,300,255,10,30,5,10
1324,07053_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tripleurospermum_inodorum,300,255,10,30,5,10
1325,07054_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tripolium_pannonicum,274,229,10,30,5,10
1326,07055_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Trixis_californica,300,255,10,30,5,10
1327,07056_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tussilago_farfara,300,255,10,30,5,10
1328,07057_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Uropappus_lindleyi,300,255,10,30,5,10
1329,07058_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Urospermum_dalechampii,183,138,10,30,5,10
1330,07059_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Urospermum_picroides,300,255,10,30,5,10
1331,07060_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Venegasia_carpesioides,300,255,10,30,5,10
1332,07061_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Verbesina_alternifolia,300,255,10,30,5,10
1333,07062_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Verbesina_encelioides,300,255,10,30,5,10
1334,07063_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Verbesina_virginica,300,255,10,30,5,10
1335,07064_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Vernonia_baldwinii,300,255,10,30,5,10
1336,07065_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Vernonia_fasciculata,164,119,10,30,5,10
1337,07066_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Vernonia_gigantea,300,255,10,30,5,10
1338,07067_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Vernonia_missurica,195,150,10,30,5,10
1339,07068_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Vernonia_noveboracensis,251,206,10,30,5,10
1340,07069_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Viguiera_dentata,214,169,10,30,5,10
1341,07070_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Wedelia_hispida,286,241,10,30,5,10
1342,07071_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Wyethia_angustifolia,300,255,10,30,5,10
1343,07072_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Wyethia_glabra,181,136,10,30,5,10
1344,07073_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Wyethia_mollis,300,255,10,30,5,10
1345,07074_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xanthisma_spinulosum,300,255,10,30,5,10
1346,07075_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xanthium_orientale,255,210,10,30,5,10
1347,07076_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xanthium_spinosum,230,185,10,30,5,10
1348,07077_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xanthium_strumarium,300,255,10,30,5,10
1349,07078_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_orcuttii,300,255,10,30,5,10
1350,07079_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Xylorhiza_tortifolia,300,255,10,30,5,10
1351,07080_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Youngia_japonica,300,255,10,30,5,10
1352,07081_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Zinnia_acerosa,201,156,10,30,5,10
1353,07082_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Zinnia_elegans,235,190,10,30,5,10
1354,07083_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Zinnia_grandiflora,300,255,10,30,5,10
1355,07084_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Zinnia_peruviana,300,255,10,30,5,10
1356,07085_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Campanula_aparinoides,254,209,10,30,5,10
1357,07086_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Campanula_barbata,247,202,10,30,5,10
1358,07087_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Campanula_glomerata,300,255,10,30,5,10
1359,07088_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Campanula_lasiocarpa,217,172,10,30,5,10
1360,07089_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Campanula_latifolia,248,203,10,30,5,10
1361,07090_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Campanula_patula,300,255,10,30,5,10
1362,07091_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Campanula_persicifolia,300,255,10,30,5,10
1363,07092_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Campanula_prenanthoides,265,220,10,30,5,10
1364,07093_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Campanula_rapunculoides,300,255,10,30,5,10
1365,07094_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Campanula_rapunculus,239,194,10,30,5,10
1366,07095_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Campanula_rotundifolia,300,255,10,30,5,10
1367,07096_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Campanula_sibirica,188,143,10,30,5,10
1368,07097_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Campanula_trachelium,300,255,10,30,5,10
1369,07098_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Campanulastrum_americanum,300,255,10,30,5,10
1370,07099_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Hippobroma_longiflora,300,255,10,30,5,10
1371,07100_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Jasione_montana,300,255,10,30,5,10
1372,07101_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Lobelia_anceps,300,255,10,30,5,10
1373,07102_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Lobelia_angulata,283,238,10,30,5,10
1374,07103_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Lobelia_cardinalis,300,255,10,30,5,10
1375,07104_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Lobelia_dortmanna,207,162,10,30,5,10
1376,07105_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Lobelia_inflata,300,255,10,30,5,10
1377,07106_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Lobelia_kalmii,300,255,10,30,5,10
1378,07107_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Lobelia_laxiflora,206,161,10,30,5,10
1379,07108_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Lobelia_pinifolia,179,134,10,30,5,10
1380,07109_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Lobelia_puberula,231,186,10,30,5,10
1381,07110_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Lobelia_siphilitica,300,255,10,30,5,10
1382,07111_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Lobelia_spicata,300,255,10,30,5,10
1383,07112_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Phyteuma_orbiculare,186,141,10,30,5,10
1384,07113_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Phyteuma_spicatum,219,174,10,30,5,10
1385,07114_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Triodanis_biflora,213,168,10,30,5,10
1386,07115_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Triodanis_perfoliata,300,255,10,30,5,10
1387,07116_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Wahlenbergia_albomarginata,183,138,10,30,5,10
1388,07117_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Wahlenbergia_marginata,215,170,10,30,5,10
1389,07118_Plantae_Tracheophyta_Magnoliopsida_Asterales_Goodeniaceae_Goodenia_ovata,239,194,10,30,5,10
1390,07119_Plantae_Tracheophyta_Magnoliopsida_Asterales_Goodeniaceae_Scaevola_plumieri,155,110,10,30,5,10
1391,07120_Plantae_Tracheophyta_Magnoliopsida_Asterales_Goodeniaceae_Scaevola_taccada,300,255,10,30,5,10
1392,07121_Plantae_Tracheophyta_Magnoliopsida_Asterales_Goodeniaceae_Selliera_radicans,295,250,10,30,5,10
1393,07122_Plantae_Tracheophyta_Magnoliopsida_Asterales_Menyanthaceae_Menyanthes_trifoliata,300,255,10,30,5,10
1394,07123_Plantae_Tracheophyta_Magnoliopsida_Asterales_Menyanthaceae_Nephrophyllidium_crista-galli,204,159,10,30,5,10
1395,07124_Plantae_Tracheophyta_Magnoliopsida_Asterales_Menyanthaceae_Nymphoides_indica,168,123,10,30,5,10
1396,07125_Plantae_Tracheophyta_Magnoliopsida_Asterales_Rousseaceae_Carpodetus_serratus,300,255,10,30,5,10
1397,07126_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Adelinia_grande,300,255,10,30,5,10
1398,07127_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Aegonychon_purpurocaeruleum,207,162,10,30,5,10
1399,07128_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Amsinckia_menziesii,300,255,10,30,5,10
1400,07129_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Amsinckia_tessellata,198,153,10,30,5,10
1401,07130_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Anchusa_arvensis,300,255,10,30,5,10
1402,07131_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Anchusa_officinalis,300,255,10,30,5,10
1403,07132_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Andersonglossum_virginianum,300,255,10,30,5,10
1404,07133_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Borago_officinalis,300,255,10,30,5,10
1405,07134_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Buglossoides_arvensis,300,255,10,30,5,10
1406,07135_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Cordia_boissieri,300,255,10,30,5,10
1407,07136_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Cordia_sebestena,164,119,10,30,5,10
1408,07137_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Cynoglossum_officinale,300,255,10,30,5,10
1409,07138_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Echium_candicans,300,255,10,30,5,10
1410,07139_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Echium_plantagineum,300,255,10,30,5,10
1411,07140_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Echium_vulgare,300,255,10,30,5,10
1412,07141_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Ehretia_anacua,276,231,10,30,5,10
1413,07142_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Emmenanthe_penduliflora,300,255,10,30,5,10
1414,07143_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Eriodictyon_californicum,300,255,10,30,5,10
1415,07144_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Eriodictyon_crassifolium,300,255,10,30,5,10
1416,07145_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Eriodictyon_trichocalyx,300,255,10,30,5,10
1417,07146_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Eucrypta_chrysanthemifolia,300,255,10,30,5,10
1418,07147_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Euploca_procumbens,188,143,10,30,5,10
1419,07148_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Euploca_tenella,205,160,10,30,5,10
1420,07149_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Hackelia_virginiana,300,255,10,30,5,10
1421,07150_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Heliotropium_angiospermum,300,255,10,30,5,10
1422,07151_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Heliotropium_arboreum,201,156,10,30,5,10
1423,07152_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Heliotropium_curassavicum,300,255,10,30,5,10
1424,07153_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Heliotropium_europaeum,224,179,10,30,5,10
1425,07154_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Heliotropium_indicum,300,255,10,30,5,10
1426,07155_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Hydrophyllum_appendiculatum,300,255,10,30,5,10
1427,07156_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Hydrophyllum_canadense,280,235,10,30,5,10
1428,07157_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Hydrophyllum_capitatum,300,255,10,30,5,10
1429,07158_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Hydrophyllum_tenuipes,261,216,10,30,5,10
1430,07159_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Hydrophyllum_virginianum,300,255,10,30,5,10
1431,07160_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Johnstonella_angustifolia,300,255,10,30,5,10
1432,07161_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Lithospermum_canescens,300,255,10,30,5,10
1433,07162_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Lithospermum_caroliniense,300,255,10,30,5,10
1434,07163_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Lithospermum_incisum,300,255,10,30,5,10
1435,07164_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Lithospermum_officinale,244,199,10,30,5,10
1436,07165_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Lithospermum_ruderale,300,255,10,30,5,10
1437,07166_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Mertensia_ciliata,265,220,10,30,5,10
1438,07167_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Mertensia_maritima,265,220,10,30,5,10
1439,07168_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Mertensia_paniculata,300,255,10,30,5,10
1440,07169_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Mertensia_virginica,300,255,10,30,5,10
1441,07170_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Myosotis_arvensis,300,255,10,30,5,10
1442,07171_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Myosotis_discolor,195,150,10,30,5,10
1443,07172_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Myosotis_latifolia,300,255,10,30,5,10
1444,07173_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Myosotis_scorpioides,300,255,10,30,5,10
1445,07174_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Myosotis_sylvatica,300,255,10,30,5,10
1446,07175_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Nama_demissa,300,255,10,30,5,10
1447,07176_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Nama_hispida,300,255,10,30,5,10
1448,07177_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Nemophila_heterophylla,300,255,10,30,5,10
1449,07178_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Nemophila_maculata,176,131,10,30,5,10
1450,07179_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Nemophila_menziesii,300,255,10,30,5,10
1451,07180_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Nemophila_parviflora,213,168,10,30,5,10
1452,07181_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Nemophila_phacelioides,300,255,10,30,5,10
1453,07182_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Nonea_pulla,190,145,10,30,5,10
1454,07183_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Nonea_rossica,154,109,10,30,5,10
1455,07184_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Pentaglottis_sempervirens,300,255,10,30,5,10
1456,07185_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_bipinnatifida,178,133,10,30,5,10
1457,07186_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_californica,273,228,10,30,5,10
1458,07187_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_campanularia,300,255,10,30,5,10
1459,07188_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_cicutaria,300,255,10,30,5,10
1460,07189_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_congesta,300,255,10,30,5,10
1461,07190_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_crenulata,300,255,10,30,5,10
1462,07191_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_distans,300,255,10,30,5,10
1463,07192_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_fremontii,261,216,10,30,5,10
1464,07193_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_grandiflora,265,220,10,30,5,10
1465,07194_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_hastata,245,200,10,30,5,10
1466,07195_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_minor,300,255,10,30,5,10
1467,07196_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_parryi,300,255,10,30,5,10
1468,07197_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_purshii,188,143,10,30,5,10
1469,07198_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_ramosissima,189,144,10,30,5,10
1470,07199_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_sericea,269,224,10,30,5,10
1471,07200_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_tanacetifolia,300,255,10,30,5,10
1472,07201_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Pholistoma_auritum,300,255,10,30,5,10
1473,07202_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Pholistoma_membranaceum,300,255,10,30,5,10
1474,07203_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Pulmonaria_mollis,300,255,10,30,5,10
1475,07204_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Pulmonaria_obscura,300,255,10,30,5,10
1476,07205_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Pulmonaria_officinalis,300,255,10,30,5,10
1477,07206_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Symphytum_officinale,300,255,10,30,5,10
1478,07207_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Tiquilia_palmeri,156,111,10,30,5,10
1479,07208_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Tiquilia_plicata,230,185,10,30,5,10
1480,07209_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Tournefortia_gnaphalodes,198,153,10,30,5,10
1481,07210_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Turricula_parryi,183,138,10,30,5,10
1482,07211_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Wigandia_urens,300,255,10,30,5,10
1483,07212_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Bataceae_Batis_maritima,295,250,10,30,5,10
1484,07213_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Alliaria_petiolata,300,255,10,30,5,10
1485,07214_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Arabidopsis_lyrata,300,255,10,30,5,10
1486,07215_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Arabidopsis_thaliana,300,255,10,30,5,10
1487,07216_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Armoracia_rusticana,300,255,10,30,5,10
1488,07217_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Barbarea_orthoceras,223,178,10,30,5,10
1489,07218_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Barbarea_vulgaris,300,255,10,30,5,10
1490,07219_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Berteroa_incana,300,255,10,30,5,10
1491,07220_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Borodinia_laevigata,238,193,10,30,5,10
1492,07221_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Brassica_nigra,300,255,10,30,5,10
1493,07222_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Brassica_rapa,300,255,10,30,5,10
1494,07223_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Brassica_tournefortii,300,255,10,30,5,10
1495,07224_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Bunias_orientalis,300,255,10,30,5,10
1496,07225_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Cakile_edentula,300,255,10,30,5,10
1497,07226_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Cakile_maritima,300,255,10,30,5,10
1498,07227_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Capsella_bursa-pastoris,300,255,10,30,5,10
1499,07228_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Cardamine_amara,218,173,10,30,5,10
1500,07229_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Cardamine_bulbifera,164,119,10,30,5,10
1501,07230_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Cardamine_bulbosa,300,255,10,30,5,10
1502,07231_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Cardamine_californica,300,255,10,30,5,10
